Location,Sample Date,Chlorophyll A,Dissolved Oxygen,Salinity,Specific Conductance,Total Nitrogen,Total Phosphorus,Turbidity
#29 S NEW RIVER CANAL US 27,2006-02-28,0.4775,1.07,0.39,795.0,1.8,0.012,3.0
#29 S NEW RIVER CANAL US 27,2006-08-31,9.3,3.1425,0.34750000000000003,720.0,1.4925000000000002,0.017,2.3
#29 S NEW RIVER CANAL US 27,2007-02-28,1.826875,1.9049999999999998,0.4,809.75,1.72,0.011875,2.55
#29 S NEW RIVER CANAL US 27,2007-08-31,7.484999999999999,2.385,0.395,808.5,2.0,0.00825,1.7000000000000002
#29 S NEW RIVER CANAL US 27,2008-02-29,4.98,3.0549999999999997,0.37,753.0,1.88,0.018,3.0
#29 S NEW RIVER CANAL US 27,2008-08-31,3.98,4.345000000000001,0.365,759.5,1.625,0.015,2.6
#29 S NEW RIVER CANAL US 27,2009-02-28,3.98,4.345000000000001,0.365,759.5,1.625,0.015,2.6
#29 S NEW RIVER CANAL US 27,2009-08-31,3.0875,2.51,0.37,757.0,1.505,0.0076,3.45
#29 S NEW RIVER CANAL US 27,2010-02-28,3.8366666666666673,3.69,0.31,645.3333333333334,1.4633333333333336,0.02606666666666667,3.25
#29 S NEW RIVER CANAL US 27,2010-08-31,4.67,4.3,0.32999999999999996,688.5,1.4500000000000002,0.012799999999999999,2.6
#29 S NEW RIVER CANAL US 27,2011-02-28,2.755,1.295,0.39,796.0,1.815,0.015,2.7
#29 S NEW RIVER CANAL US 27,2011-08-31,5.220000000000001,3.2199999999999998,0.37,768.5,1.5099999999999998,0.014499999999999999,1.8
#29 S NEW RIVER CANAL US 27,2012-02-29,3.365,2.975,0.355,735.0,1.81,0.018,2.55
#29 S NEW RIVER CANAL US 27,2012-08-31,5.095,3.695,0.35,717.5,1.455,0.016,3.375
#29 S NEW RIVER CANAL US 27,2013-02-28,1.6749999999999998,3.515,0.39,792.5,1.58,0.02,1.85
#29 S NEW RIVER CANAL US 27,2013-08-31,4.16,3.09,0.365,759.0,1.5075,0.0215,1.9500000000000002
#29 S NEW RIVER CANAL US 27,2014-02-28,1.705,2.9299999999999997,0.3755,774.5,1.485,0.011,1.95
#29 S NEW RIVER CANAL US 27,2014-08-31,4.945,2.8049999999999997,0.35,730.5,1.485,0.011,1.85
#29 S NEW RIVER CANAL US 27,2015-02-28,1.49,2.79,0.39,803.0,1.485,0.011,1.8
#29 S NEW RIVER CANAL US 27,2015-08-31,3.6133333333333333,2.9466666666666668,0.39666666666666667,814.3333333333334,1.638,0.126,1.9000000000000001
#29 S NEW RIVER CANAL US 27,2016-02-29,2.7199999999999998,2.145,0.365,754.5,1.68,0.0125,2.25
#29 S NEW RIVER CANAL US 27,2016-08-31,5.705,6.055,0.36,750.5,1.564,0.004,1.85
#29 S NEW RIVER CANAL US 27,2017-02-28,1.5,2.69,0.38,781.0,1.4,0.006,1.7
#29 S NEW RIVER CANAL US 27,2017-08-31,7.543333333333334,3.5833333333333335,0.34,762.0,1.4,0.016,2.1999999999999997
#29 S NEW RIVER CANAL US 27,2018-02-28,3.87,0.46,0.35,728.0,1.4,0.016,1.0
#29 S NEW RIVER CANAL US 27,2018-08-31,7.835,3.225,0.3,617.5,1.469,0.002,2.55
#29 S NEW RIVER CANAL US 27,2019-02-28,1.51,0.46,0.37,762.0,2.167,0.01,2.9
#29 S NEW RIVER CANAL US 27,2019-08-31,2.3834999999999997,1.985,0.355,731.0,0.7471000000000001,0.0185,2.55
#29 S NEW RIVER CANAL US 27,2020-02-29,3.966666666666667,1.9633333333333336,0.33666666666666667,690.3333333333334,1.3738666666666666,0.006000000000000001,1.9166666666666667
#29 S NEW RIVER CANAL US 27,2020-08-31,5.05,2.81,0.3,593.0,1.62,0.034,4.2
#29 S NEW RIVER CANAL US 27,2021-02-28,3.4459999999999997,2.436666666666667,0.3233333333333333,702.6666666666666,1.4270666666666667,0.004333333333333334,1.9666666666666668
#29 S NEW RIVER CANAL US 27,2021-08-31,4.195,1.98,0.36,735.0,1.4700000000000002,0.019000000000000003,1.25
#29 S NEW RIVER CANAL US 27,2022-02-28,6.06,0.93,0.32,659.0,1.4,0.014,4.0
#3 HILLSBORO CANAL US 441,2006-02-28,12.0,4.61,0.38,769.0,1.49,0.107,1.9
#3 HILLSBORO CANAL US 441,2006-08-31,12.0,5.4350000000000005,0.375,774.5,1.67,0.11,3.5
#3 HILLSBORO CANAL US 441,2007-02-28,7.18,5.355,0.315,638.5,1.3599999999999999,0.0535,1.0
#3 HILLSBORO CANAL US 441,2007-08-31,23.45,4.865,0.30500000000000005,631.5,1.2850000000000001,0.121,1.75
#3 HILLSBORO CANAL US 441,2008-02-29,22.05,5.225,0.32,656.0,1.56,0.167,2.5
#3 HILLSBORO CANAL US 441,2008-08-31,10.95,2.525,0.27,563.5,1.4500000000000002,0.1685,2.0999999999999996
#3 HILLSBORO CANAL US 441,2009-02-28,10.95,2.525,0.27,563.5,1.4500000000000002,0.1685,2.0999999999999996
#3 HILLSBORO CANAL US 441,2009-08-31,8.656666666666666,3.6199999999999997,0.28,580.3333333333334,1.43,0.161,1.6333333333333335
#3 HILLSBORO CANAL US 441,2010-02-28,15.795,3.205,0.355,724.5,1.535,0.07200000000000001,1.25
#3 HILLSBORO CANAL US 441,2010-08-31,16.65,3.4400000000000004,0.265,552.0,1.33,0.094,2.1
#3 HILLSBORO CANAL US 441,2011-02-28,4.6850000000000005,3.505,0.345,702.0,1.5750000000000002,0.0325,0.8
#3 HILLSBORO CANAL US 441,2011-08-31,22.0,6.745,0.345,717.0,1.415,0.0695,2.05
#3 HILLSBORO CANAL US 441,2012-02-29,6.555,4.225,0.32999999999999996,675.5,1.3900000000000001,0.099,1.125
#3 HILLSBORO CANAL US 441,2012-08-31,17.35,4.385,0.3345,696.0,1.455,0.132,1.95
#3 HILLSBORO CANAL US 441,2013-02-28,4.085,3.86,0.28,578.5,1.38,0.0755,0.775
#3 HILLSBORO CANAL US 441,2013-08-31,8.129999999999999,3.61,0.27,559.0,1.389,0.066,2.05
#3 HILLSBORO CANAL US 441,2014-02-28,8.875,4.955,0.375,766.5,1.633,0.065,1.15
#3 HILLSBORO CANAL US 441,2014-08-31,8.370000000000001,5.02,0.32999999999999996,678.0,1.633,0.065,6.35
#3 HILLSBORO CANAL US 441,2015-02-28,2.46,2.19,0.38,776.0,1.633,0.065,1.2
#3 HILLSBORO CANAL US 441,2015-08-31,6.466666666666666,5.016666666666667,0.3066666666666667,640.6666666666666,1.385,0.229,1.0333333333333332
#3 HILLSBORO CANAL US 441,2016-02-29,8.4,3.8,0.295,616.5,1.3450000000000002,0.13,5.0
#3 HILLSBORO CANAL US 441,2016-08-31,2.263333333333333,5.263333333333333,0.2866666666666667,596.0,1.4754999999999998,0.024000000000000004,0.9666666666666667
#3 HILLSBORO CANAL US 441,2017-02-28,0.847,5.46,0.38,778.0,1.22,0.035,0.5
#3 HILLSBORO CANAL US 441,2017-08-31,5.043333333333333,5.526666666666667,0.29333333333333333,609.3333333333334,1.22,0.0575,0.9
#3 HILLSBORO CANAL US 441,2018-02-28,6.95,4.32,0.23,472.0,1.22,0.0575,1.4
#3 HILLSBORO CANAL US 441,2018-08-31,4.52,3.4050000000000002,0.26,540.5,1.537,0.062,1.05
#3 HILLSBORO CANAL US 441,2019-02-28,4.93,2.56,0.36,752.0,1.553,0.055,0.55
#3 HILLSBORO CANAL US 441,2019-08-31,21.0,4.6850000000000005,0.33,681.5,0.7338,0.1665,3.6
#3 HILLSBORO CANAL US 441,2020-02-29,12.18,3.6266666666666665,0.2966666666666667,613.6666666666666,1.3027333333333333,0.10466666666666667,1.4666666666666668
#3 HILLSBORO CANAL US 441,2020-08-31,16.2,5.1,0.27,565.0,1.14,0.08,0.0
#3 HILLSBORO CANAL US 441,2021-02-28,7.046666666666667,3.6733333333333333,0.2733333333333334,608.0,1.1731666666666667,0.143,1.3666666666666665
#3 HILLSBORO CANAL US 441,2021-08-31,8.08,2.28,0.34,715.0,1.175,0.079,0.775
#3 HILLSBORO CANAL US 441,2022-02-28,10.4,2.49,0.35,727.0,1.36,0.185,0.85
#31 SNAKE CRK CANAL FLAMINGO,2006-02-28,0.4775,1.605,0.31,643.5,1.0150000000000001,0.00225,0.5
#31 SNAKE CRK CANAL FLAMINGO,2006-08-31,5.87,3.9699999999999998,0.30500000000000005,633.5,1.131,0.00925,1.35
#31 SNAKE CRK CANAL FLAMINGO,2007-02-28,0.4775,3.965,0.315,654.0,1.0415,0.00775,0.7
#31 SNAKE CRK CANAL FLAMINGO,2007-08-31,1.92,5.555,0.305,642.5,1.14,0.008749999999999999,0.8500000000000001
#31 SNAKE CRK CANAL FLAMINGO,2008-02-29,1.4100000000000001,2.7525,0.29,598.75,1.1949999999999998,0.0045,0.8
#31 SNAKE CRK CANAL FLAMINGO,2008-08-31,2.13,3.875,0.305,629.0,1.2650000000000001,0.011,0.8250000000000001
#31 SNAKE CRK CANAL FLAMINGO,2009-02-28,2.13,3.875,0.305,629.0,1.2650000000000001,0.011,0.8250000000000001
#31 SNAKE CRK CANAL FLAMINGO,2009-08-31,2.225,5.2,0.29000000000000004,593.0,0.952,0.0076,0.9500000000000001
#31 SNAKE CRK CANAL FLAMINGO,2010-02-28,2.43,2.9466666666666668,0.27666666666666667,572.6666666666666,1.2466666666666668,0.0082,1.1
#31 SNAKE CRK CANAL FLAMINGO,2010-08-31,2.7199999999999998,2.58,0.29000000000000004,597.5,1.15,0.0076,0.9
#31 SNAKE CRK CANAL FLAMINGO,2011-02-28,1.7000000000000002,2.625,0.30000000000000004,618.0,1.27,-0.0697,1.1
#31 SNAKE CRK CANAL FLAMINGO,2011-08-31,3.815,5.045,0.31,647.0,1.143,0.013000000000000001,2.7
#31 SNAKE CRK CANAL FLAMINGO,2012-02-29,1.09,2.8499999999999996,0.30000000000000004,622.0,1.1185,0.009999999999999998,0.7
#31 SNAKE CRK CANAL FLAMINGO,2012-08-31,3.06,3.8150000000000004,0.28500000000000003,593.5,1.065,0.009,0.9
#31 SNAKE CRK CANAL FLAMINGO,2013-02-28,0.66,2.915,0.32999999999999996,680.0,1.2000000000000002,0.011,0.7250000000000001
#31 SNAKE CRK CANAL FLAMINGO,2013-08-31,2.465,2.7,0.31000000000000005,642.5,1.1135,0.019,0.75
#31 SNAKE CRK CANAL FLAMINGO,2014-02-28,1.3900000000000001,2.59,0.305,636.5,1.161,0.008,0.95
#31 SNAKE CRK CANAL FLAMINGO,2014-08-31,2.98,4.095,0.28,583.0,1.161,0.008,1.05
#31 SNAKE CRK CANAL FLAMINGO,2015-02-28,1.11,2.93,0.29,600.0,1.161,0.008,0.65
#31 SNAKE CRK CANAL FLAMINGO,2015-08-31,2.7900000000000005,4.37,0.3033333333333333,629.3333333333334,0.969,0.191,0.7333333333333334
#31 SNAKE CRK CANAL FLAMINGO,2016-02-29,1.445,2.3299999999999996,0.29333333333333333,603.3333333333334,1.15,0.006999999999999999,0.6
#31 SNAKE CRK CANAL FLAMINGO,2016-08-31,2.5300000000000002,3.4699999999999998,0.29500000000000004,604.5,1.0514999999999999,0.003,0.65
#31 SNAKE CRK CANAL FLAMINGO,2017-02-28,0.534,2.72,0.31,634.0,0.897,0.004,0.85
#31 SNAKE CRK CANAL FLAMINGO,2017-08-31,4.066666666666666,5.293333333333334,0.2833333333333334,587.3333333333334,0.897,0.0165,1.2166666666666666
#31 SNAKE CRK CANAL FLAMINGO,2018-02-28,0.77,3.58,0.3,612.0,0.897,0.0165,0.55
#31 SNAKE CRK CANAL FLAMINGO,2018-08-31,2.775,1.815,0.265,554.0,1.146,0.0,0.9500000000000001
#31 SNAKE CRK CANAL FLAMINGO,2019-02-28,1.32,0.76,0.29,598.0,1.146,0.008,0.6
#31 SNAKE CRK CANAL FLAMINGO,2019-08-31,1.5,3.335,0.29000000000000004,605.0,0.9144,0.0165,1.9000000000000001
#31 SNAKE CRK CANAL FLAMINGO,2020-02-29,1.3606666666666667,2.436666666666667,0.27666666666666667,568.6666666666666,0.9059666666666667,-0.001,0.5833333333333334
#31 SNAKE CRK CANAL FLAMINGO,2020-08-31,1.85,4.18,0.22,463.0,0.902,0.007,1.7
#31 SNAKE CRK CANAL FLAMINGO,2021-02-28,1.3326666666666667,3.3766666666666665,0.23,468.6666666666667,0.8382000000000001,-0.0013333333333333333,0.7666666666666666
#31 SNAKE CRK CANAL FLAMINGO,2021-08-31,3.295,2.53,0.28,585.0,0.8005,0.0125,0.6
#31 SNAKE CRK CANAL FLAMINGO,2022-02-28,1.25,2.03,0.26,541.0,0.833,0.006,0.55
#32 C-9 CANAL US 27,2006-02-28,1.25,2.03,0.26,541.0,0.833,0.006,0.35
#32 C-9 CANAL US 27,2006-08-31,1.25,2.03,0.26,541.0,0.833,0.006,1.25
#32 C-9 CANAL US 27,2007-02-28,1.25,2.03,0.26,541.0,0.833,0.006,0.65
#32 C-9 CANAL US 27,2007-08-31,1.25,2.03,0.26,541.0,0.833,0.006,1.8499999999999999
#32 C-9 CANAL US 27,2008-02-29,1.25,2.03,0.26,541.0,0.833,0.006,1.275
#32 C-9 CANAL US 27,2008-08-31,1.25,2.03,0.26,541.0,0.833,0.006,1.35
#32 C-9 CANAL US 27,2009-02-28,1.25,2.03,0.26,541.0,0.833,0.006,1.35
#32 C-9 CANAL US 27,2009-08-31,1.25,2.03,0.26,541.0,0.833,0.006,0.7
#32 C-9 CANAL US 27,2010-02-28,1.25,2.03,0.26,541.0,0.833,0.006,0.8
#32 C-9 CANAL US 27,2010-08-31,1.25,2.03,0.26,541.0,0.833,0.006,0.65
#32 C-9 CANAL US 27,2011-02-28,1.25,2.03,0.26,541.0,0.833,0.006,0.6
#32 C-9 CANAL US 27,2011-08-31,1.25,2.03,0.26,541.0,0.833,0.006,1.55
#32 C-9 CANAL US 27,2012-02-29,1.25,2.03,0.26,541.0,0.833,0.006,0.525
#32 C-9 CANAL US 27,2012-08-31,1.25,2.03,0.26,541.0,0.833,0.006,0.32499999999999996
#32 C-9 CANAL US 27,2013-02-28,1.25,2.03,0.26,541.0,0.833,0.006,1.55
#32 C-9 CANAL US 27,2013-08-31,1.25,2.03,0.26,541.0,0.833,0.006,1.025
#32 C-9 CANAL US 27,2014-02-28,1.25,2.03,0.26,541.0,0.833,0.006,1.2000000000000002
#32 C-9 CANAL US 27,2014-08-31,1.25,2.03,0.26,541.0,0.833,0.006,1.275
#32 C-9 CANAL US 27,2015-02-28,1.25,2.03,0.26,541.0,0.833,0.006,0.65
#32 C-9 CANAL US 27,2015-08-31,1.25,2.03,0.26,541.0,0.833,0.006,1.7
#32 C-9 CANAL US 27,2016-02-29,1.25,2.03,0.26,541.0,0.833,0.006,0.55
#32 C-9 CANAL US 27,2016-08-31,1.25,2.03,0.26,541.0,0.833,0.006,0.975
#32 C-9 CANAL US 27,2017-02-28,1.25,2.03,0.26,541.0,0.833,0.006,1.0
#32 C-9 CANAL US 27,2017-08-31,1.25,2.03,0.26,541.0,0.833,0.006,1.6666666666666667
#32 C-9 CANAL US 27,2018-02-28,1.25,2.03,0.26,541.0,0.833,0.006,1.1
#32 C-9 CANAL US 27,2018-08-31,1.25,2.03,0.26,541.0,0.833,0.006,2.1500000000000004
#32 C-9 CANAL US 27,2019-02-28,1.25,2.03,0.26,541.0,0.833,0.006,1.0
#32 C-9 CANAL US 27,2019-08-31,3.8449999999999998,1.5350000000000001,0.305,638.5,0.55125,0.013,1.35
#32 C-9 CANAL US 27,2020-02-29,2.0433333333333334,2.533333333333333,0.29,602.0,0.9500333333333334,-0.004333333333333333,1.6333333333333335
#32 C-9 CANAL US 27,2020-08-31,4.01,5.14,0.34,699.0,1.22,0.004,2.4
#32 C-9 CANAL US 27,2021-02-28,2.3866666666666667,2.2433333333333336,0.25,515.3333333333334,0.8837666666666667,0.0006666666666666666,0.5833333333333334
#32 C-9 CANAL US 27,2021-08-31,3.84,3.98,0.26,547.0,0.9510000000000001,0.0165,0.95
#32 C-9 CANAL US 27,2022-02-28,3.14,1.59,0.28,573.0,0.87,0.007,0.85
#33 ICW SOUTH OF HILLSBORO BRG,2006-02-28,5.08,7.1,31.0,47600.0,0.673,0.055,4.9
#33 ICW SOUTH OF HILLSBORO BRG,2006-08-31,3.81,5.73,24.85,39050.0,0.9815,0.07050000000000001,1.15
#33 ICW SOUTH OF HILLSBORO BRG,2007-02-28,2.425,7.01,30.45,46850.0,0.6055,0.0565,1.5
#33 ICW SOUTH OF HILLSBORO BRG,2007-08-31,9.129999999999999,5.805,28.0,43400.0,0.8559999999999999,0.07550000000000001,1.65
#33 ICW SOUTH OF HILLSBORO BRG,2008-02-29,6.355,6.119999999999999,23.85,37700.0,1.22,0.069,2.35
#33 ICW SOUTH OF HILLSBORO BRG,2008-08-31,4.725,5.390000000000001,26.0,40650.0,0.6635,0.0775,1.75
#33 ICW SOUTH OF HILLSBORO BRG,2009-02-28,4.725,5.390000000000001,26.0,40650.0,0.6635,0.0775,1.75
#33 ICW SOUTH OF HILLSBORO BRG,2009-08-31,6.48,5.669999999999999,20.166666666666668,32133.333333333332,0.645,0.095,1.9333333333333333
#33 ICW SOUTH OF HILLSBORO BRG,2010-02-28,2.51,5.84,30.200000000000003,46400.0,0.46499999999999997,0.0595,1.3
#33 ICW SOUTH OF HILLSBORO BRG,2010-08-31,5.695,6.23,15.41,25300.0,0.7789999999999999,0.079,1.75
#33 ICW SOUTH OF HILLSBORO BRG,2011-02-28,1.8399999999999999,6.375,31.65,48500.0,0.45399999999999996,0.05,2.4
#33 ICW SOUTH OF HILLSBORO BRG,2011-08-31,2.9850000000000003,5.715,32.3,49300.0,0.28600000000000003,0.051000000000000004,1.4
#33 ICW SOUTH OF HILLSBORO BRG,2012-02-29,2.5149999999999997,5.97,25.75,40200.0,0.4845,0.0785,2.4
#33 ICW SOUTH OF HILLSBORO BRG,2012-08-31,4.1499999999999995,5.835,19.05,30650.0,1.009,0.0895,1.3
#33 ICW SOUTH OF HILLSBORO BRG,2013-02-28,2.94,6.41,31.5,47200.0,0.27,0.059,0.75
#33 ICW SOUTH OF HILLSBORO BRG,2013-08-31,5.9350000000000005,5.075,5.55,10540.0,1.0385,0.07250000000000001,1.65
#33 ICW SOUTH OF HILLSBORO BRG,2014-02-28,2.875,5.234999999999999,28.4,44100.0,0.426,0.058,1.5
#33 ICW SOUTH OF HILLSBORO BRG,2014-08-31,5.835,5.865,17.02,27300.0,0.426,0.058,1.85
#33 ICW SOUTH OF HILLSBORO BRG,2015-02-28,2.43,4.49,10.86,18349.0,0.426,0.058,1.1
#33 ICW SOUTH OF HILLSBORO BRG,2015-08-31,3.8000000000000003,5.8133333333333335,23.3,36566.666666666664,0.369,0.072,1.9666666666666668
#33 ICW SOUTH OF HILLSBORO BRG,2016-02-29,1.175,6.234999999999999,16.505,25900.0,0.369,0.112,1.6
#33 ICW SOUTH OF HILLSBORO BRG,2016-08-31,7.69,5.53,14.55,25000.0,1.037,0.07350000000000001,1.45
#33 ICW SOUTH OF HILLSBORO BRG,2017-02-28,2.03,5.95,33.8,51400.0,0.379,0.282,1.6
#33 ICW SOUTH OF HILLSBORO BRG,2017-08-31,4.316666666666666,4.86,23.136666666666667,35906.666666666664,0.379,0.014,1.6333333333333335
#33 ICW SOUTH OF HILLSBORO BRG,2018-02-28,3.62,5.73,29.0,44200.0,0.379,0.014,2.9
#33 ICW SOUTH OF HILLSBORO BRG,2018-08-31,5.42,4.66,13.705,22185.0,1.426,0.088,1.35
#33 ICW SOUTH OF HILLSBORO BRG,2019-02-28,2.38,5.28,30.3,46700.0,1.426,0.187,1.8
#33 ICW SOUTH OF HILLSBORO BRG,2019-08-31,5.965,6.08,21.85,34600.0,0.4646,0.129,2.3
#33 ICW SOUTH OF HILLSBORO BRG,2020-02-29,3.1366666666666667,5.973333333333334,21.900000000000002,32133.333333333332,0.5580666666666666,0.19366666666666665,1.2333333333333334
#33 ICW SOUTH OF HILLSBORO BRG,2020-08-31,3.55,5.19,23.6,38700.0,0.51,0.116,1.3
#33 ICW SOUTH OF HILLSBORO BRG,2021-02-28,2.236666666666667,5.59,16.043333333333333,25833.333333333332,0.6604666666666666,0.09966666666666667,1.3666666666666665
#33 ICW SOUTH OF HILLSBORO BRG,2021-08-31,2.21,5.59,16.043333333333333,25833.333333333332,0.291,0.169,2.0
#33 ICW SOUTH OF HILLSBORO BRG,2022-02-28,4.995,5.71,20.8,33500.0,0.6745000000000001,0.1395,1.35
#34 ICW NORTH OF MARKER 71,2006-02-28,0.4775,7.57,35.2,53300.0,0.374,0.022,0.45
#34 ICW NORTH OF MARKER 71,2006-08-31,1.29875,7.115,35.599999999999994,53900.0,0.5155000000000001,0.016,0.35
#34 ICW NORTH OF MARKER 71,2007-02-28,0.73375,7.525,35.7,54000.0,0.3515,0.033,0.475
#34 ICW NORTH OF MARKER 71,2007-08-31,1.605,6.605,35.8,54100.0,0.64,0.040999999999999995,0.75
#34 ICW NORTH OF MARKER 71,2008-02-29,1.37875,6.5600000000000005,34.05,51700.0,1.07,0.03,0.875
#34 ICW NORTH OF MARKER 71,2008-08-31,1.85375,6.92,33.65,51200.0,0.3525,0.0345,0.65
#34 ICW NORTH OF MARKER 71,2009-02-28,1.85375,6.92,33.65,51200.0,0.3525,0.0345,0.65
#34 ICW NORTH OF MARKER 71,2009-08-31,2.42,6.286666666666666,31.53333333333333,48266.666666666664,0.41900000000000004,0.0193,0.6833333333333332
#34 ICW NORTH OF MARKER 71,2010-02-28,2.11,6.635,33.9,51550.0,0.3325,0.025500000000000002,0.375
#34 ICW NORTH OF MARKER 71,2010-08-31,1.73,7.755000000000001,31.5,48250.0,0.3955,0.0265,0.625
#34 ICW NORTH OF MARKER 71,2011-02-28,1.1749999999999998,7.015000000000001,35.2,53350.0,0.295,0.023,0.8
#34 ICW NORTH OF MARKER 71,2011-08-31,0.835,6.414999999999999,35.8,54150.0,0.1865,0.0215,0.3
#34 ICW NORTH OF MARKER 71,2012-02-29,1.185,6.785,32.5,49550.0,0.27,0.042,1.125
#34 ICW NORTH OF MARKER 71,2012-08-31,1.19,6.235,34.35,52150.0,0.357,0.039,0.3
#34 ICW NORTH OF MARKER 71,2013-02-28,0.94,6.779999999999999,34.6,51700.0,0.13,0.04,0.475
#34 ICW NORTH OF MARKER 71,2013-08-31,4.665,6.210000000000001,21.3,32350.0,0.4365,0.0335,0.75
#34 ICW NORTH OF MARKER 71,2014-02-28,0.845,6.300000000000001,35.75,54000.0,0.126,0.03,0.45
#34 ICW NORTH OF MARKER 71,2014-08-31,2.085,6.48,31.200000000000003,47900.0,0.126,0.03,0.45
#34 ICW NORTH OF MARKER 71,2015-02-28,0.56,4.44,34.8,52883.0,0.126,0.03,0.2
#34 ICW NORTH OF MARKER 71,2015-08-31,1.0833333333333333,6.116666666666667,34.0,51800.0,0.313,0.012,0.6166666666666667
#34 ICW NORTH OF MARKER 71,2016-02-29,0.765,6.846666666666667,34.73333333333333,52666.666666666664,0.1225,0.17566666666666667,0.55
#34 ICW NORTH OF MARKER 71,2016-08-31,0.61,6.1,35.400000000000006,53800.0,0.2355,0.1775,0.25
#34 ICW NORTH OF MARKER 71,2017-02-28,0.547,5.07,36.4,54900.0,0.247,0.151,0.3
#34 ICW NORTH OF MARKER 71,2017-08-31,1.7476666666666667,5.096666666666667,29.666666666666668,45700.0,0.247,0.0,0.7833333333333333
#34 ICW NORTH OF MARKER 71,2018-02-28,1.0,6.65,35.6,53800.0,0.247,0.0,1.7
#34 ICW NORTH OF MARKER 71,2018-08-31,3.135,5.5600000000000005,24.55,38300.0,0.75,0.1965,0.775
#34 ICW NORTH OF MARKER 71,2019-02-28,1.0,6.35,35.1,53300.0,0.75,0.156,0.5
#34 ICW NORTH OF MARKER 71,2019-08-31,1.2285,6.76,34.75,52750.0,0.17065,0.10200000000000001,1.05
#34 ICW NORTH OF MARKER 71,2020-02-29,2.536,6.69,32.36666666666667,49533.333333333336,0.23739999999999997,0.247,1.0166666666666666
#34 ICW NORTH OF MARKER 71,2020-08-31,2.99,6.01,24.7,39100.0,0.396,0.084,0.95
#34 ICW NORTH OF MARKER 71,2021-02-28,2.42,6.653333333333333,30.933333333333334,47766.666666666664,0.29896666666666666,0.12466666666666666,1.4833333333333334
#34 ICW NORTH OF MARKER 71,2021-08-31,0.92,6.653333333333333,30.933333333333334,47766.666666666664,0.209,0.149,0.35
#34 ICW NORTH OF MARKER 71,2022-02-28,3.325,6.95,34.9,53000.0,0.41200000000000003,0.203,1.45
#35 ICW NE 14TH ST POMPANO,2006-02-28,3.67,7.53,28.7,44400.0,0.661,0.032,1.45
#35 ICW NE 14TH ST POMPANO,2006-08-31,3.1225,6.755,30.974999999999998,47550.0,0.67675,0.03175,1.45
#35 ICW NE 14TH ST POMPANO,2007-02-28,1.1018750000000002,7.6375,33.725,51300.0,0.46825,0.03925,1.45
#35 ICW NE 14TH ST POMPANO,2007-08-31,2.5775,6.2275,33.449999999999996,50950.0,0.59325,0.048999999999999995,1.45
#35 ICW NE 14TH ST POMPANO,2008-02-29,2.6075,6.3549999999999995,29.349999999999998,45275.0,1.1600000000000001,0.041,1.45
#35 ICW NE 14TH ST POMPANO,2008-08-31,2.5275,6.362500000000001,31.975,48950.0,0.42825,0.039,1.45
#35 ICW NE 14TH ST POMPANO,2009-02-28,2.5275,6.362500000000001,31.975,48950.0,0.42825,0.039,1.45
#35 ICW NE 14TH ST POMPANO,2009-08-31,3.03,5.755,24.78333333333333,38750.0,0.6398333333333334,0.02555,1.45
#35 ICW NE 14TH ST POMPANO,2010-02-28,3.6350000000000002,6.615,31.349999999999998,48025.0,0.41425,0.03275,1.45
#35 ICW NE 14TH ST POMPANO,2010-08-31,4.4,8.129999999999999,19.975,31975.0,0.5647500000000001,0.03275,1.45
#35 ICW NE 14TH ST POMPANO,2011-02-28,1.06,6.5600000000000005,33.849999999999994,51525.0,0.35625,0.02625,1.45
#35 ICW NE 14TH ST POMPANO,2011-08-31,1.6275,6.1225,34.425,52275.0,0.281,0.03175,1.45
#35 ICW NE 14TH ST POMPANO,2012-02-29,5.305000000000001,7.0625,28.499999999999996,44000.0,0.36999999999999994,0.04025,1.45
#35 ICW NE 14TH ST POMPANO,2012-08-31,5.4075,6.035,23.925,37600.0,0.47450000000000003,0.035500000000000004,1.45
#35 ICW NE 14TH ST POMPANO,2013-02-28,0.78,6.62,33.4,49925.0,0.19625,0.04925,1.45
#35 ICW NE 14TH ST POMPANO,2013-08-31,3.835,5.285,12.25,20000.0,0.9255,0.032,1.45
#35 ICW NE 14TH ST POMPANO,2014-02-28,2.9,5.79,24.0,37150.0,0.948,0.034,1.45
#35 ICW NE 14TH ST POMPANO,2014-08-31,3.275,6.359999999999999,27.15,42000.0,0.948,0.034,1.45
#35 ICW NE 14TH ST POMPANO,2015-02-28,0.93,4.12,26.2,42901.0,0.948,0.034,1.45
#35 ICW NE 14TH ST POMPANO,2015-08-31,1.9333333333333333,5.696666666666666,31.133333333333336,47900.0,0.342,0.023,1.45
#35 ICW NE 14TH ST POMPANO,2016-02-29,1.3900000000000001,6.57,23.85,38950.0,0.152,0.132,1.45
#35 ICW NE 14TH ST POMPANO,2016-08-31,4.0600000000000005,4.68,20.75,33400.0,0.897,0.071,1.45
#35 ICW NE 14TH ST POMPANO,2017-02-28,1.98,5.25,34.6,52600.0,0.301,0.159,1.45
#35 ICW NE 14TH ST POMPANO,2017-08-31,2.4433333333333334,5.176666666666667,28.5,43733.333333333336,0.301,0.0,1.45
#35 ICW NE 14TH ST POMPANO,2018-02-28,3.41,6.14,30.7,47200.0,0.301,0.0,1.45
#35 ICW NE 14TH ST POMPANO,2018-08-31,3.6,4.8,17.75,28050.0,0.887,0.227,1.45
